id_bien;code_departement_code_commune;numero_voie;b_t_q;type_voie;code_voie;voie;prefix_section;section;numero_plan;lot;surface_carrez;surface_reelle;surface_terrain;type_local;nombre_piece
78498261060AT101123;78498;26;;BD;1060;LOUIS LEMELLE;;AT;1011;23;30.73;31;;Appartement;1
78551116B1228AD1502;78551;116;B;AV;1228;MARECHAL FOCH;;AD;150;2;116.46;113;;Appartement;6
7862437B220AX8045;78624;37;B;RUE;220;DES CRENEAUX;;AX;804;5;35.22;45;;Appartement;2
78646862180BN166768;78646;86;;AV;2180;DE PARIS;;BN;166;768;94.34;93;;Appartement;5
7865022940AE207163;78650;22;;RUE;940;DU PETIT MONTESSON;;AE;207;163;101.19;102;;Appartement;4
80001280AH490165;80001;2;;AV;80;ARISTIDE BRIAND;;AH;490;165;92.07;94;;Appartement;5
830492380AB2022;83049;2;;RUE;380;PANISSON;;AB;202;2;40.47;59;;Appartement;2
8306992740BA1354;83069;9;;RUE;2740;VOLTAIRE;;BA;135;4;43.65;54;;Appartement;2
83069512530BT11922;83069;51;;RUE;2530;DU SOLDAT FERRARI;;BT;119;22;73.39;75;;Appartement;4
8306921149CN18223;83069;2;;RUE;1149;GUSTAVE ROUX;;CN;182;23;71.27;66;;Appartement;3
830693751420DE132;83069;375;;CHE;1420;DE MACANY;;DE;13;2;88.69;82;;Maison;3
831232511160AR1652;83123;251;;MTE;1160;SOEUR VINCENT;;AR;165;2;139.62;125;;Maison;5
8312653710AO8414;83126;53;;AV;710;FREDERIC MISTRAL;;AO;841;4;37.7;37;;Appartement;3
831373817107EL652;83137;381;;CHE;7107;DES QUATRE VENTS;;EL;65;2;95.1;99;;Maison;4
8314845420AO134;83148;45;;AV;420;MAXIMIN MARTIN;;AO;13;4;58.39;59;;Appartement;3
8400722364080DW2961;84007;2236;;RTE;4080;DE MORIERES;;DW;296;1;38.38;90;;Maison;4
8400714978HS708;84007;14;;RUE;978;CALENDAL;;HS;70;8;109.01;110;;Maison;5
8522682960AT350128;85226;8;;AV;2960;DES ROSES;;AT;350;128;36.66;37;;Appartement;2
8529411573ZH397;85294;1;;RUE;1573;DES VERGERS;;ZH;39;7;25.8;27;;Appartement;1
88160131270AL496496;88160;13;;RUE;1270;JACQUARD;;AL;496;496;47.18;48;;Appartement;2
9102184570AE66711;91021;84;;GR;570;GRANDE RUE;;AE;667;11;26.11;35;;Appartement;2
91103121081AE364181;91103;12;;IMP;1081;DE LA GARDE;;AE;364;181;72.14;70;;Appartement;4
911745810AE116111;91174;5;;AV;810;CARNOT;;AE;116;111;19.38;22;;Appartement;2
9122821198AZ106116;91228;21;;ALL;198;BOISSY D ANGLAS;;AZ;106;116;46.77;47;;Appartement;2
912284440BN11962;91228;4;;AV;440;DE L EGLISE;;BN;119;62;70;73;;Appartement;3
913126330AC56413;91312;6;;RUE;330;DES BRULIS;;AC;564;13;44.03;43;;Appartement;2
913128330AC56436;91312;8;;RUE;330;DES BRULIS;;AC;564;36;32.55;25;;Appartement;1
9132611120AH25579;91326;1;;RUE;1120;GERMAINE TILLION;;AH;255;79;70.87;70;;Appartement;3
9142121370AV135203;91421;2;;CHE;1370;DESSUS VIGNES NOUZET;;AV;135;203;88.74;88;;Appartement;5
915525255AA8011;91552;5;;RUE;255;LOUISE ROGER;;AA;80;11;34.9;35;;Appartement;2
9157010B1750AM2959;91570;10;B;RUE;1750;DE SAINTE GENEVIEVE;;AM;295;9;16.8;18;;Appartement;1
92019104745AC30111;92019;10;;AV;4745;JEAN JAURES;;AC;30;111;24.4;25;;Appartement;1
920198T8540J3657;92019;8;T;AV;8540;SEVERINE;;J;36;57;60.97;61;;Appartement;3
92024776140K1921101;92024;77;;RUE;6140;MARTRE;;K;192;1101;17;17;;Appartement;1
9202436160L491;92024;3;;RUE;6160;MEDERIC;;L;49;1;22.04;24;;Appartement;1
9202415140S1720;92024;1;;ALL;5140;LEON GAMBETTA;;S;17;20;50.51;35;;Appartement;2
9202650B9665AX27167;92026;50;B;RUE;9665;DU 22 SEPTEMBRE;;AX;27;167;44.01;37;;Appartement;2
92026113120AZ1481102;92026;11;;RUE;3120;EDITH CAVELL;;AZ;148;1102;36.36;36;;Appartement;1
92032484140P20130;92032;48;;RUE;4140;GEORGES BAILLY;;P;201;30;66.58;67;;Appartement;3
92040164425AH9140;92040;16;;RUE;4425;HENRI TARIEL;;AH;91;40;46.03;47;;Appartement;2
920491294140O12710;92049;129;;AV;4140;HENRI GINOUX;;O;127;10;38.74;38;;Appartement;2
9204954780R64106;92049;5;;PL;4780;JULES FERRY;;R;64;106;47.83;48;;Appartement;2
92051568515AB75147;92051;56;;RUE;8515;DE SABLONVILLE;;AB;75;147;50;50;;Appartement;3
92073131495AB14215;92073;13;;RUE;1495;CHEVREUL;;AB;142;15;41.16;41;;Appartement;2
93001556185K18215;93001;55;;RUE;6185;DU MOUTIER;;K;182;15;33.82;28;;Appartement;1
93027251485AK76207;93027;25;;RUE;1485;DE CREVECOEUR;;AK;76;207;47.07;48;;Appartement;2
9303118140AU110257;93031;1;;ALL;8140;RODIN;;AU;110;257;101.56;102;;Appartement;5
93048781545BR923;93048;78;;RUE;1545;COLMET LEPINAY;;BR;92;3;29.62;40;;Appartement;2
93049781030C1055119;93049;78;;AV;1030;DU PRESIDENT ROOSEVELT;;C;1055;119;16.63;19;;Appartement;1
930502498AE832233;93050;2;;ALL;498;GUYNEMER;;AE;832;233;57.29;53;;Appartement;2
9305111755AE82164;93051;1;;ALL;1755;DU PARC;;AE;82;164;55.85;70;;Appartement;3
